,game_seconds_remaining,home_wp,away_wp
1,3600.0,,
2,3600.0,0.49999317827806544,0.5000068217219346
3,3572.0,0.5012578627046539,0.4987421372953461
4,3532.0,0.4770744401020671,0.5229255598979329
5,3528.0,0.5441265070656525,0.45587349293434754
6,3517.0,0.4969881011086205,0.5030118988913794
7,3486.0,0.5352117116814205,0.46478828831857955
8,3454.0,0.5454325729534769,0.4545674270465231
9,3420.0,0.5687646406092898,0.4312353593907102
10,3389.0,0.5582939174587414,0.44170608254125865
11,3385.0,0.5304033419086357,0.4695966580913643
12,3382.0,0.4818491609342897,0.5181508390657104
13,3372.0,0.5043391367835234,0.4956608632164766
14,3368.0,0.4592525673344845,0.5407474326655155
15,3338.0,0.4428704608346301,0.5571295391653699
16,3304.0,0.4224532032129872,0.5775467967870128
17,3266.0,0.385934012668143,0.614065987331857
18,3263.0,0.40199038210324123,0.5980096178967588
19,3221.0,0.40942496379233995,0.59057503620766
20,3206.0,0.42591367715194817,0.5740863228480518
21,3164.0,0.4538578153441991,0.5461421846558009
22,3159.0,0.5512645528793474,0.4487354471206526
23,3122.0,0.5927755151692479,0.40722448483075213
24,3084.0,0.5750063869075702,0.4249936130924298
25,3044.0,0.5695121526155261,0.4304878473844739
26,3004.0,0.5087725316506213,0.4912274683493787
27,2999.0,0.4919602570233288,0.5080397429766712
28,2959.0,0.4971074403493342,0.5028925596506658
29,2919.0,0.4628597338532974,0.5371402661467026
30,2881.0,0.5000897571811063,0.4999102428188938
31,2875.0,0.5374844697968713,0.4625155302031287
32,2845.0,0.5561975346932859,0.44380246530671413
33,2805.0,0.5761071697509422,0.4238928302490578
34,2788.0,0.6264370651406389,0.3735629348593611
35,2750.0,0.6128922654650927,0.3871077345349073
36,2745.0,0.7050248453345388,0.2949751546654612
37,2745.0,0.7161214605316498,0.2838785394683502
38,2741.0,0.7370532492217474,0.2629467507782525
39,2700.0,,
40,2700.0,0.7122188540745775,0.2877811459254224
41,2663.0,0.7370314406821927,0.26296855931780727
42,2657.0,0.8212925758490972,0.1787074241509028
43,2621.0,0.8164184968228247,0.18358150317717525
44,2575.0,0.7999376780804891,0.2000623219195109
45,2571.0,0.767462597605847,0.232537402394153
