quarter,clock,real_time,is_halftime
1,15:00,2019-11-24 13:03:08.959973,False
1,15:00,2019-11-24 13:03:24.467160,False
1,15:00,2019-11-24 13:03:40.210796,False
1,14:56,2019-11-24 13:03:56.927733,False
1,14:56,2019-11-24 13:04:12.536119,False
1,14:15,2019-11-24 13:04:28.462316,False
1,14:15,2019-11-24 13:04:44.345906,False
1,14:15,2019-11-24 13:04:59.994479,False
1,13:32,2019-11-24 13:05:15.661806,False
1,13:32,2019-11-24 13:05:31.355544,False
1,13:32,2019-11-24 13:05:47.949611,False
1,13:32,2019-11-24 13:06:03.550532,False
1,13:32,2019-11-24 13:06:19.744801,False
1,13:32,2019-11-24 13:06:36.084656,False
1,13:32,2019-11-24 13:06:51.542534,False
1,12:52,2019-11-24 13:07:24.164720,False
1,12:52,2019-11-24 13:07:39.745041,False
1,12:47,2019-11-24 13:07:55.587437,False
1,12:47,2019-11-24 13:08:11.253428,False
1,12:47,2019-11-24 13:08:26.921521,False
1,12:47,2019-11-24 13:08:43.233917,False
1,12:47,2019-11-24 13:08:59.017010,False
1,12:47,2019-11-24 13:09:15.012186,False
1,12:47,2019-11-24 13:09:30.920069,False
1,12:47,2019-11-24 13:09:46.779995,False
1,12:47,2019-11-24 13:10:02.508937,False
1,12:47,2019-11-24 13:10:18.847738,False
1,12:47,2019-11-24 13:10:34.529957,False
1,12:47,2019-11-24 13:10:50.277200,False
1,12:47,2019-11-24 13:11:06.438077,False
1,12:47,2019-11-24 13:11:22.104254,False
1,12:47,2019-11-24 13:11:37.879209,False
1,12:42,2019-11-24 13:11:53.371706,False
1,12:42,2019-11-24 13:12:09.496345,False
1,12:42,2019-11-24 13:12:25.300504,False
1,12:07,2019-11-24 13:12:41.041282,False
1,12:07,2019-11-24 13:12:56.784491,False
1,12:07,2019-11-24 13:13:12.997048,False
1,12:07,2019-11-24 13:13:28.773936,False
1,12:07,2019-11-24 13:13:44.767653,False
1,12:07,2019-11-24 13:14:00.578984,False
1,12:07,2019-11-24 13:14:16.365686,False
1,12:07,2019-11-24 13:14:32.632479,False
1,12:07,2019-11-24 13:14:48.620446,False
1,12:07,2019-11-24 13:15:04.770210,False
1,12:07,2019-11-24 13:15:20.670429,False
1,12:07,2019-11-24 13:15:37.005324,False
1,12:02,2019-11-24 13:15:53.129924,False
1,11:26,2019-11-24 13:16:08.796203,False
1,11:26,2019-11-24 13:16:24.522342,False
1,10:51,2019-11-24 13:16:41.197278,False
1,10:51,2019-11-24 13:16:56.729613,False
1,10:51,2019-11-24 13:17:12.553071,False
1,10:46,2019-11-24 13:17:28.985836,False
1,10:46,2019-11-24 13:17:45.040772,False
1,10:12,2019-11-24 13:18:01.086270,False
1,10:12,2019-11-24 13:18:16.891850,False
1,09:37,2019-11-24 13:18:32.720795,False
1,09:37,2019-11-24 13:18:48.817675,False
1,09:37,2019-11-24 13:19:05.055595,False
1,09:23,2019-11-24 13:19:20.949564,False
1,09:23,2019-11-24 13:19:36.841408,False
1,09:23,2019-11-24 13:19:53.123918,False
1,09:23,2019-11-24 13:20:09.230416,False
1,09:23,2019-11-24 13:20:25.161432,False
1,09:23,2019-11-24 13:20:42.298921,False
1,09:23,2019-11-24 13:20:57.997419,False
1,09:23,2019-11-24 13:21:14.220439,False
1,09:23,2019-11-24 13:21:30.281208,False
1,09:23,2019-11-24 13:21:46.590911,False
1,09:23,2019-11-24 13:22:02.605639,False
1,09:20,2019-11-24 13:22:18.358156,False
1,09:20,2019-11-24 13:22:34.464925,False
1,09:20,2019-11-24 13:22:50.912986,False
1,09:15,2019-11-24 13:23:06.782405,False
1,09:15,2019-11-24 13:23:22.337542,False
1,09:15,2019-11-24 13:23:38.423636,False
1,08:32,2019-11-24 13:23:54.205238,False
1,08:32,2019-11-24 13:24:11.331241,False
1,07:58,2019-11-24 13:24:28.635715,False
1,07:58,2019-11-24 13:24:44.753839,False
1,07:24,2019-11-24 13:25:01.023469,False
1,07:24,2019-11-24 13:25:16.745347,False
1,06:45,2019-11-24 13:25:34.150744,False
1,06:45,2019-11-24 13:25:49.814177,False
1,06:45,2019-11-24 13:26:05.673345,False
1,06:45,2019-11-24 13:26:22.147836,False
1,06:45,2019-11-24 13:26:38.425617,False
1,06:45,2019-11-24 13:26:54.419266,False
1,06:45,2019-11-24 13:27:09.958574,False
1,06:45,2019-11-24 13:27:26.664567,False
1,06:45,2019-11-24 13:27:42.789999,False
1,06:45,2019-11-24 13:27:58.780721,False
1,06:45,2019-11-24 13:28:14.485140,False
1,06:45,2019-11-24 13:28:30.716704,False
1,06:45,2019-11-24 13:28:46.466663,False
1,06:45,2019-11-24 13:29:02.641450,False
1,06:45,2019-11-24 13:29:18.681048,False
1,06:45,2019-11-24 13:29:34.394440,False
1,06:45,2019-11-24 13:29:50.124484,False
1,06:42,2019-11-24 13:30:06.259035,False
1,06:42,2019-11-24 13:30:23.585439,False
1,06:36,2019-11-24 13:30:39.658656,False
1,06:36,2019-11-24 13:30:56.420456,False
1,06:36,2019-11-24 13:31:12.823977,False
1,06:36,2019-11-24 13:31:28.678150,False
1,06:05,2019-11-24 13:31:44.433825,False
1,05:21,2019-11-24 13:32:00.209167,False
1,05:21,2019-11-24 13:32:16.047014,False
1,05:21,2019-11-24 13:32:32.409992,False
