quarter,clock,real_time,is_halftime
1,15:00,2019-11-24 13:02:37.567466,False
1,15:00,2019-11-24 13:02:53.201689,False
1,15:00,2019-11-24 13:03:08.959973,False
1,15:00,2019-11-24 13:03:24.467160,False
1,15:00,2019-11-24 13:03:40.226425,False
1,14:34,2019-11-24 13:03:56.942800,False
1,14:34,2019-11-24 13:04:12.542140,False
1,14:34,2019-11-24 13:04:28.477972,False
1,13:49,2019-11-24 13:04:44.361592,False
1,13:49,2019-11-24 13:04:59.994479,False
1,13:49,2019-11-24 13:05:15.661806,False
1,13:06,2019-11-24 13:05:31.370714,False
1,12:38,2019-11-24 13:05:47.956598,False
1,12:38,2019-11-24 13:06:03.550532,False
1,12:01,2019-11-24 13:06:19.747783,False
1,12:01,2019-11-24 13:06:36.084656,False
1,12:01,2019-11-24 13:06:51.548624,False
1,12:01,2019-11-24 13:07:07.917601,False
1,11:19,2019-11-24 13:07:24.164720,False
1,11:19,2019-11-24 13:07:39.753042,False
1,10:43,2019-11-24 13:07:55.587437,False
1,10:10,2019-11-24 13:08:11.253428,False
1,10:10,2019-11-24 13:08:26.930498,False
1,10:10,2019-11-24 13:08:43.233917,False
1,10:04,2019-11-24 13:08:59.017010,False
1,10:04,2019-11-24 13:09:15.027286,False
1,10:04,2019-11-24 13:09:30.920069,False
1,10:00,2019-11-24 13:09:46.779995,False
1,09:56,2019-11-24 13:10:02.524007,False
1,09:56,2019-11-24 13:10:18.863375,False
1,09:56,2019-11-24 13:10:34.545611,False
1,09:56,2019-11-24 13:10:50.277200,False
1,09:56,2019-11-24 13:11:06.438077,False
1,09:56,2019-11-24 13:11:22.119311,False
1,09:56,2019-11-24 13:11:37.894249,False
1,09:56,2019-11-24 13:11:53.387047,False
1,09:56,2019-11-24 13:12:09.496345,False
1,09:56,2019-11-24 13:12:25.300504,False
1,09:56,2019-11-24 13:12:41.056316,False
1,09:56,2019-11-24 13:12:56.784491,False
1,09:56,2019-11-24 13:13:13.012670,False
1,09:56,2019-11-24 13:13:28.773936,False
1,09:56,2019-11-24 13:13:44.783025,False
1,09:24,2019-11-24 13:14:00.594571,False
1,09:24,2019-11-24 13:14:16.365686,False
1,09:24,2019-11-24 13:14:32.639460,False
1,08:54,2019-11-24 13:14:48.635541,False
1,08:54,2019-11-24 13:15:04.770210,False
1,08:54,2019-11-24 13:15:20.670429,False
1,08:19,2019-11-24 13:15:37.005324,False
1,08:19,2019-11-24 13:15:53.145581,False
1,07:42,2019-11-24 13:16:08.811824,False
1,07:42,2019-11-24 13:16:24.522342,False
1,07:03,2019-11-24 13:16:41.212968,False
1,07:03,2019-11-24 13:16:56.729613,False
1,07:03,2019-11-24 13:17:12.553071,False
1,06:17,2019-11-24 13:17:28.985836,False
1,06:17,2019-11-24 13:17:45.044849,False
1,06:17,2019-11-24 13:18:01.101927,False
1,06:17,2019-11-24 13:18:16.907515,False
1,06:17,2019-11-24 13:18:32.726775,False
1,06:17,2019-11-24 13:18:48.833296,False
1,06:17,2019-11-24 13:19:05.062575,False
1,06:17,2019-11-24 13:19:20.956539,False
1,06:17,2019-11-24 13:19:36.849412,False
1,06:17,2019-11-24 13:19:53.139538,False
