quarter,clock,real_time,is_halftime
1,15:00,2019-11-24 13:03:08.975181,False
1,15:00,2019-11-24 13:03:24.467160,False
1,15:00,2019-11-24 13:03:40.226425,False
1,14:50,2019-11-24 13:03:56.942800,False
1,14:50,2019-11-24 13:04:12.543133,False
1,14:11,2019-11-24 13:04:28.477972,False
1,14:11,2019-11-24 13:04:44.361592,False
1,14:11,2019-11-24 13:04:59.994479,False
1,14:11,2019-11-24 13:05:15.661806,False
1,13:29,2019-11-24 13:05:31.370714,False
1,13:16,2019-11-24 13:05:47.957597,False
1,13:16,2019-11-24 13:06:03.550532,False
1,13:16,2019-11-24 13:06:36.084656,False
1,13:16,2019-11-24 13:06:51.548624,False
1,12:42,2019-11-24 13:07:07.933290,False
1,12:42,2019-11-24 13:07:24.164720,False
1,12:42,2019-11-24 13:07:39.754039,False
1,12:01,2019-11-24 13:07:55.587437,False
1,12:01,2019-11-24 13:08:11.253428,False
1,12:01,2019-11-24 13:08:26.931495,False
1,11:24,2019-11-24 13:08:43.249591,False
1,10:44,2019-11-24 13:08:59.017010,False
1,10:44,2019-11-24 13:09:15.027286,False
1,10:44,2019-11-24 13:09:30.920069,False
1,10:44,2019-11-24 13:09:46.779995,False
1,09:52,2019-11-24 13:10:02.524007,False
1,09:52,2019-11-24 13:10:18.863375,False
1,09:52,2019-11-24 13:10:34.545611,False
1,09:52,2019-11-24 13:10:50.277200,False
1,09:52,2019-11-24 13:11:06.438077,False
1,09:52,2019-11-24 13:11:22.119311,False
1,09:52,2019-11-24 13:11:37.894249,False
1,09:52,2019-11-24 13:11:53.387047,False
1,09:52,2019-11-24 13:12:09.496345,False
1,09:52,2019-11-24 13:12:25.300504,False
1,09:52,2019-11-24 13:12:41.056316,False
1,09:52,2019-11-24 13:12:56.784491,False
1,09:52,2019-11-24 13:13:13.012670,False
1,09:52,2019-11-24 13:13:28.773936,False
1,09:11,2019-11-24 13:13:44.783025,False
1,09:11,2019-11-24 13:14:00.594571,False
1,08:35,2019-11-24 13:14:16.365686,False
1,08:35,2019-11-24 13:14:32.640456,False
1,08:29,2019-11-24 13:14:48.635541,False
1,08:29,2019-11-24 13:15:04.770210,False
1,08:29,2019-11-24 13:15:20.670429,False
1,07:51,2019-11-24 13:15:37.005324,False
1,07:51,2019-11-24 13:15:53.145581,False
1,07:05,2019-11-24 13:16:08.811824,False
1,07:05,2019-11-24 13:16:24.522342,False
1,07:05,2019-11-24 13:16:41.212968,False
1,06:25,2019-11-24 13:16:56.729613,False
1,06:25,2019-11-24 13:17:12.553071,False
1,06:25,2019-11-24 13:17:28.985836,False
1,06:25,2019-11-24 13:17:45.044849,False
1,05:28,2019-11-24 13:18:01.101927,False
1,05:28,2019-11-24 13:18:16.907515,False
1,04:50,2019-11-24 13:18:32.728773,False
1,04:13,2019-11-24 13:18:48.833296,False
1,04:13,2019-11-24 13:19:05.063574,False
1,04:13,2019-11-24 13:19:20.957543,False
1,04:13,2019-11-24 13:19:36.850424,False
1,04:50,2019-11-24 13:19:53.139538,False
1,04:50,2019-11-24 13:20:09.246037,False
1,04:50,2019-11-24 13:20:25.161432,False
1,04:50,2019-11-24 13:20:42.298921,False
1,02:42,2019-11-24 13:20:57.997419,False
1,02:39,2019-11-24 13:21:14.236059,False
1,02:39,2019-11-24 13:21:30.281208,False
1,02:39,2019-11-24 13:21:46.590911,False
1,02:31,2019-11-24 13:22:02.613617,False
1,02:31,2019-11-24 13:22:18.373773,False
1,02:31,2019-11-24 13:22:34.464925,False
1,02:31,2019-11-24 13:22:50.912986,False
1,02:31,2019-11-24 13:23:06.798029,False
1,02:31,2019-11-24 13:23:22.353162,False
1,02:31,2019-11-24 13:23:38.423636,False
1,02:31,2019-11-24 13:23:54.205238,False
1,02:31,2019-11-24 13:24:11.346861,False
1,02:31,2019-11-24 13:24:28.635715,False
1,02:31,2019-11-24 13:24:44.774898,False
1,02:31,2019-11-24 13:25:01.039089,False
1,02:31,2019-11-24 13:25:16.760968,False
1,02:31,2019-11-24 13:25:34.150744,False
1,02:31,2019-11-24 13:25:49.814177,False
1,02:25,2019-11-24 13:26:05.673345,False
1,02:18,2019-11-24 13:26:22.147836,False
1,02:18,2019-11-24 13:26:38.441236,False
1,02:18,2019-11-24 13:26:54.434890,False
1,02:18,2019-11-24 13:27:09.980552,False
1,01:39,2019-11-24 13:27:26.664567,False
1,00:57,2019-11-24 13:27:42.805620,False
1,00:57,2019-11-24 13:27:58.788700,False
1,00:57,2019-11-24 13:28:14.500761,False
1,00:12,2019-11-24 13:28:30.732325,False
1,00:00,2019-11-24 13:28:46.474837,False
2,15:00,2019-11-24 13:29:02.657070,False
2,15:00,2019-11-24 13:29:18.696668,False
2,15:00,2019-11-24 13:29:34.394440,False
2,15:00,2019-11-24 13:29:50.140104,False
2,15:00,2019-11-24 13:30:06.274656,False
2,15:00,2019-11-24 13:30:23.601060,False
2,15:00,2019-11-24 13:30:39.658656,False
2,15:00,2019-11-24 13:30:56.436076,False
2,15:00,2019-11-24 13:31:12.823977,False
2,15:00,2019-11-24 13:31:28.693779,False
2,15:00,2019-11-24 13:31:44.449446,False
2,15:00,2019-11-24 13:32:00.209167,False
2,14:21,2019-11-24 13:32:16.047014,False
2,14:21,2019-11-24 13:32:32.425610,False
2,14:21,2019-11-24 13:32:48.178611,False
2,13:50,2019-11-24 13:33:04.459601,False
2,13:50,2019-11-24 13:33:20.746713,False
2,13:16,2019-11-24 13:33:37.196109,False
2,13:16,2019-11-24 13:33:53.707370,False
2,13:16,2019-11-24 13:34:09.771240,False
2,13:09,2019-11-24 13:34:26.174981,False
2,13:09,2019-11-24 13:34:42.928692,False
2,13:09,2019-11-24 13:34:59.405648,False
2,13:09,2019-11-24 13:35:15.989101,False
2,13:09,2019-11-24 13:35:32.073205,False
2,13:09,2019-11-24 13:35:48.350099,False
2,13:09,2019-11-24 13:36:04.013963,False
2,13:09,2019-11-24 13:36:20.458740,False
2,13:09,2019-11-24 13:36:36.663477,False
2,13:09,2019-11-24 13:36:52.969573,False
2,13:09,2019-11-24 13:37:08.910639,False
2,13:09,2019-11-24 13:37:24.566010,False
2,13:09,2019-11-24 13:37:40.357990,False
2,12:54,2019-11-24 13:37:56.259027,False
2,12:54,2019-11-24 13:38:12.221383,False
2,12:54,2019-11-24 13:38:28.012820,False
2,12:54,2019-11-24 13:38:44.477399,False
2,12:54,2019-11-24 13:39:00.832511,False
2,12:54,2019-11-24 13:39:17.188274,False
2,12:54,2019-11-24 13:39:33.024256,False
2,12:54,2019-11-24 13:39:48.766543,False
2,12:54,2019-11-24 13:40:04.558675,False
2,12:54,2019-11-24 13:40:20.521075,False
2,12:54,2019-11-24 13:40:36.218201,False
2,12:54,2019-11-24 13:40:51.912681,False
2,12:54,2019-11-24 13:41:07.563876,False
2,12:54,2019-11-24 13:41:24.107227,False
2,12:54,2019-11-24 13:41:40.255083,False
2,12:54,2019-11-24 13:41:56.221942,False
2,12:48,2019-11-24 13:42:12.356392,False
2,12:48,2019-11-24 13:42:28.147383,False
2,12:48,2019-11-24 13:42:44.188603,False
2,12:03,2019-11-24 13:43:00.040191,False
2,12:03,2019-11-24 13:43:15.857841,False
2,12:03,2019-11-24 13:43:31.527331,False
2,12:03,2019-11-24 13:43:47.334376,False
2,11:12,2019-11-24 13:44:03.015558,False
2,11:12,2019-11-24 13:44:18.947394,False
2,11:12,2019-11-24 13:44:34.848254,False
2,11:12,2019-11-24 13:44:50.687239,False
2,11:12,2019-11-24 13:45:06.395650,False
2,11:12,2019-11-24 13:45:22.265465,False
2,11:12,2019-11-24 13:45:38.292607,False
2,11:12,2019-11-24 13:45:54.176160,False
2,11:12,2019-11-24 13:46:09.825687,False
2,11:12,2019-11-24 13:46:25.555626,False
2,11:12,2019-11-24 13:46:41.233359,False
2,11:12,2019-11-24 13:46:57.777379,False
2,11:12,2019-11-24 13:47:13.411445,False
2,10:46,2019-11-24 13:47:29.327477,False
2,10:46,2019-11-24 13:47:45.266153,False
2,10:39,2019-11-24 13:48:01.310051,False
2,10:39,2019-11-24 13:48:16.950122,False
2,10:39,2019-11-24 13:48:33.243785,False
2,10:21,2019-11-24 13:48:49.048943,False
2,10:21,2019-11-24 13:49:04.729584,False
2,10:21,2019-11-24 13:49:20.519881,False
2,10:21,2019-11-24 13:49:36.279399,False
2,10:21,2019-11-24 13:49:52.743782,False
2,10:21,2019-11-24 13:50:08.392344,False
2,10:21,2019-11-24 13:50:24.402335,False
2,10:21,2019-11-24 13:50:40.176938,False
2,10:21,2019-11-24 13:50:58.185635,False
2,10:21,2019-11-24 13:51:13.924539,False
2,10:21,2019-11-24 13:51:29.949327,False
2,10:21,2019-11-24 13:51:46.024158,False
2,10:21,2019-11-24 13:52:02.078212,False
2,10:21,2019-11-24 13:52:19.046542,False
2,10:08,2019-11-24 13:52:35.342992,False
2,10:08,2019-11-24 13:52:50.956119,False
2,10:08,2019-11-24 13:53:07.280013,False
2,10:08,2019-11-24 13:53:23.635004,False
2,10:08,2019-11-24 13:53:39.957256,False
2,10:08,2019-11-24 13:53:55.983582,False
2,10:08,2019-11-24 13:54:13.437555,False
2,10:08,2019-11-24 13:54:29.225367,False
2,10:07,2019-11-24 13:54:45.222204,False
2,09:27,2019-11-24 13:55:01.027586,False
2,09:27,2019-11-24 13:55:17.179906,False
2,09:27,2019-11-24 13:55:33.267609,False
2,08:38,2019-11-24 13:55:49.837602,False
2,08:38,2019-11-24 13:56:06.087250,False
2,08:00,2019-11-24 13:56:22.410781,False
2,08:00,2019-11-24 13:56:38.357661,False
2,08:00,2019-11-24 13:56:54.356997,False
2,08:00,2019-11-24 13:57:10.315280,False
2,08:00,2019-11-24 13:57:26.151141,False
2,08:00,2019-11-24 13:57:41.975163,False
2,08:00,2019-11-24 13:57:57.703930,False
2,08:00,2019-11-24 13:58:13.780470,False
2,07:23,2019-11-24 13:58:30.224370,False
2,07:23,2019-11-24 13:58:46.579982,False
2,06:41,2019-11-24 13:59:02.872032,False
2,06:41,2019-11-24 13:59:19.054106,False
2,06:41,2019-11-24 13:59:35.413720,False
2,06:41,2019-11-24 13:59:51.702599,False
2,05:54,2019-11-24 14:00:07.852355,False
2,05:54,2019-11-24 14:00:23.941674,False
2,05:44,2019-11-24 14:00:40.189526,False
2,05:44,2019-11-24 14:00:56.322056,False
2,05:44,2019-11-24 14:01:12.472614,False
2,05:44,2019-11-24 14:01:28.482891,False
2,05:44,2019-11-24 14:01:44.666626,False
2,05:44,2019-11-24 14:02:00.833351,False
2,05:44,2019-11-24 14:02:16.952925,False
2,05:44,2019-11-24 14:02:32.807333,False
2,05:44,2019-11-24 14:02:49.114393,False
2,05:44,2019-11-24 14:03:05.045680,False
2,05:44,2019-11-24 14:03:20.961467,False
2,05:44,2019-11-24 14:03:36.735182,False
2,05:44,2019-11-24 14:03:52.777808,False
2,05:44,2019-11-24 14:04:08.679387,False
2,05:39,2019-11-24 14:04:24.626133,False
2,05:39,2019-11-24 14:04:40.681865,False
2,05:03,2019-11-24 14:04:56.472992,False
2,05:03,2019-11-24 14:05:12.263280,False
2,05:03,2019-11-24 14:05:28.289353,False
2,05:03,2019-11-24 14:05:44.345487,False
2,05:03,2019-11-24 14:06:00.090186,False
2,04:20,2019-11-24 14:06:16.110558,False
2,04:20,2019-11-24 14:06:31.953301,False
2,03:55,2019-11-24 14:06:47.994438,False
2,03:55,2019-11-24 14:07:03.894735,False
2,03:55,2019-11-24 14:07:19.842381,False
2,03:15,2019-11-24 14:07:35.663501,False
2,03:15,2019-11-24 14:07:51.454772,False
2,02:31,2019-11-24 14:08:07.480992,False
2,02:25,2019-11-24 14:08:23.349303,False
2,02:25,2019-11-24 14:08:39.219751,False
2,02:25,2019-11-24 14:08:54.993192,False
2,02:25,2019-11-24 14:09:10.707749,False
2,02:17,2019-11-24 14:09:26.449008,False
2,02:17,2019-11-24 14:09:42.208115,False
2,02:17,2019-11-24 14:09:58.422994,False
2,02:17,2019-11-24 14:10:14.195745,False
2,02:17,2019-11-24 14:10:30.582947,False
2,02:17,2019-11-24 14:10:46.798360,False
2,02:17,2019-11-24 14:11:02.917550,False
2,02:17,2019-11-24 14:11:19.303648,False
2,02:17,2019-11-24 14:11:35.470253,False
2,02:17,2019-11-24 14:11:51.151044,False
2,02:17,2019-11-24 14:12:06.909561,False
2,02:00,2019-11-24 14:12:23.140075,False
2,02:00,2019-11-24 14:12:38.867211,False
2,02:00,2019-11-24 14:12:54.911149,False
2,02:00,2019-11-24 14:13:10.855719,False
2,02:00,2019-11-24 14:13:27.140729,False
2,02:00,2019-11-24 14:13:42.891802,False
2,02:00,2019-11-24 14:13:59.184967,False
2,02:00,2019-11-24 14:14:16.041474,False
2,02:00,2019-11-24 14:14:31.958819,False
2,02:00,2019-11-24 14:14:48.249221,False
2,02:00,2019-11-24 14:15:03.961374,False
2,02:00,2019-11-24 14:15:19.769229,False
2,02:00,2019-11-24 14:15:36.372335,False
2,02:00,2019-11-24 14:15:52.604148,False
2,01:21,2019-11-24 14:16:09.710252,False
2,01:21,2019-11-24 14:16:25.815226,False
2,01:21,2019-11-24 14:16:42.499277,False
2,01:05,2019-11-24 14:16:59.151025,False
2,01:05,2019-11-24 14:17:14.849156,False
2,01:05,2019-11-24 14:17:31.152846,False
2,01:05,2019-11-24 14:17:47.370167,False
2,01:05,2019-11-24 14:18:03.397163,False
2,01:05,2019-11-24 14:18:19.216811,False
2,01:05,2019-11-24 14:18:35.152422,False
2,01:01,2019-11-24 14:18:51.147538,False
2,01:01,2019-11-24 14:19:06.947767,False
2,00:36,2019-11-24 14:19:22.771604,False
2,00:36,2019-11-24 14:19:38.485202,False
2,00:27,2019-11-24 14:19:55.628344,False
2,00:27,2019-11-24 14:20:11.807084,False
2,00:27,2019-11-24 14:20:27.644382,False
2,00:27,2019-11-24 14:20:43.418883,False
2,00:27,2019-11-24 14:20:59.648987,False
2,00:27,2019-11-24 14:21:16.018246,False
2,00:24,2019-11-24 14:21:31.865533,False
2,00:24,2019-11-24 14:21:47.882107,False
2,00:24,2019-11-24 14:22:03.569659,False
2,00:24,2019-11-24 14:22:19.433276,False
2,00:24,2019-11-24 14:22:35.709342,False
2,00:14,2019-11-24 14:22:52.064098,False
2,00:14,2019-11-24 14:23:08.041346,False
2,00:14,2019-11-24 14:23:24.241422,False
2,00:14,2019-11-24 14:23:40.203782,False
2,00:14,2019-11-24 14:23:56.751376,False
2,00:14,2019-11-24 14:24:12.742168,False
2,00:14,2019-11-24 14:24:28.720738,False
2,00:14,2019-11-24 14:24:44.839155,False
2,00:14,2019-11-24 14:25:01.118021,False
2,00:14,2019-11-24 14:25:17.566723,False
Halftime,15:00,2019-11-24 14:25:33.983698,True
Halftime,15:00,2019-11-24 14:25:50.056188,True
Halftime,15:00,2019-11-24 14:26:05.958004,True
Halftime,15:00,2019-11-24 14:26:21.889195,True
Halftime,15:00,2019-11-24 14:26:37.632466,True
Halftime,15:00,2019-11-24 14:26:53.543148,True
Halftime,15:00,2019-11-24 14:27:09.434768,True
Halftime,15:00,2019-11-24 14:27:25.178019,True
Halftime,15:00,2019-11-24 14:27:41.092822,True
Halftime,15:00,2019-11-24 14:27:57.716262,True
Halftime,15:00,2019-11-24 14:28:13.504899,True
Halftime,15:00,2019-11-24 14:28:29.340713,True
Halftime,15:00,2019-11-24 14:28:45.455493,True
Halftime,15:00,2019-11-24 14:29:01.478355,True
Halftime,15:00,2019-11-24 14:29:17.724813,True
Halftime,15:00,2019-11-24 14:29:33.757129,True
Halftime,15:00,2019-11-24 14:29:49.872405,True
Halftime,15:00,2019-11-24 14:30:05.627259,True
Halftime,15:00,2019-11-24 14:30:24.621266,True
Halftime,15:00,2019-11-24 14:30:40.528042,True
Halftime,15:00,2019-11-24 14:30:56.472965,True
Halftime,15:00,2019-11-24 14:31:12.283796,True
Halftime,15:00,2019-11-24 14:31:29.191113,True
Halftime,15:00,2019-11-24 14:31:45.204865,True
Halftime,15:00,2019-11-24 14:32:01.273823,True
Halftime,15:00,2019-11-24 14:32:17.195704,True
